timestamp,open,high,low,close,volume,vpin,vpin_regime,garch_mu,garch_vol,garch_signal,svm_pred,xgb_pred,xgb_conf,week_pos,trend_15m,decision
2026-09-22 09:11:02.906267+05:30,23800.0,23800.0,23800.0,23800.0,25000.0,0.1929,LOW_TOXICITY,0.001047,2.5278,BUY,1,1,0.5,1.0,1,VETO
2026-09-22 09:12:04.666715+05:30,23800.0,23800.0,23800.0,23800.0,25000.0,0.1929,LOW_TOXICITY,0.001047,1.915,BUY,1,1,0.5,1.0,1,VETO
2026-09-22 09:13:05.327963+05:30,23800.0,23800.0,23800.0,23800.0,25000.0,0.1929,LOW_TOXICITY,0.001047,1.4509,BUY,1,1,0.5,1.0,1,VETO
2026-09-22 09:14:05.948369+05:30,23800.0,23800.0,23800.0,23800.0,25000.0,0.1929,LOW_TOXICITY,0.001047,1.0993,BUY,1,1,0.5,1.0,1,VETO
2026-09-22 09:15:06.571806+05:30,23485.7,23485.7,23485.7,23485.7,25000.0,0.1929,LOW_TOXICITY,0.000161,2.2202,BUY,1,1,0.6284,0.775,1,APPROVED
2026-09-22 09:16:07.260293+05:30,23458.05,23458.05,23458.05,23458.05,25000.0,0.1929,LOW_TOXICITY,8.3e-05,1.6599,BUY,-1,1,0.611,0.717,1,VETO
2026-09-22 09:17:07.928451+05:30,23438.35,23438.35,23438.35,23438.35,25000.0,0.1929,LOW_TOXICITY,2.7e-05,0.7682,HOLD,0,0,0.5,0.676,1,APPROVED
2026-09-22 09:18:08.518155+05:30,23449.95,23449.95,23449.95,23449.95,25000.0,0.1929,LOW_TOXICITY,6e-05,0.3605,BUY,-1,1,0.5629,0.7,1,VETO
2026-09-22 09:19:09.120450+05:30,23453.3,23453.3,23453.3,23453.3,25000.0,0.1929,LOW_TOXICITY,6.9e-05,0.1659,BUY,-1,1,0.5918,0.707,1,VETO
2026-09-22 09:20:09.772199+05:30,23444.55,23444.55,23444.55,23444.55,25000.0,0.1929,LOW_TOXICITY,4.4e-05,0.1453,BUY,-1,1,0.5342,0.689,1,VETO
