timestamp,open,high,low,close,volume,vpin,vpin_regime,garch_mu,garch_vol,garch_signal,svm_pred,xgb_pred,xgb_conf,week_pos,trend_15m,decision
2026-09-04 06:49:24.040452+05:30,23925.33,23927.91,23906.92,23911.13,10037.0,0.118,LOW_TOXICITY,-0.000409,0.3544,SELL,1,1,0.9892,0.546,0,VETO
2026-09-04 06:50:24.040452+05:30,23955.21,23995.63,23936.7,23958.89,15622.0,0.118,LOW_TOXICITY,-0.00015,0.3833,SELL,1,1,0.9892,0.626,0,VETO
2026-09-04 06:51:24.040452+05:30,24007.3,24038.14,23980.22,23989.83,12291.0,0.118,LOW_TOXICITY,-0.000127,0.3835,SELL,1,1,0.9856,0.678,0,VETO
2026-09-04 06:52:24.040452+05:30,23991.81,24020.44,23964.08,23984.42,12345.0,0.118,LOW_TOXICITY,-0.00015,0.3656,SELL,-1,-1,0.9804,0.669,0,APPROVED
2026-09-04 06:53:24.040452+05:30,23990.09,24040.18,23949.74,23957.48,11402.0,0.118,LOW_TOXICITY,-0.000129,0.3614,SELL,-1,-1,0.9934,0.624,0,APPROVED
2026-09-04 06:54:24.040452+05:30,24037.31,24103.23,24019.25,24026.79,24210.0,0.118,LOW_TOXICITY,0.000147,0.4308,BUY,1,1,0.9855,0.741,0,APPROVED
2026-09-04 06:55:24.040452+05:30,24021.78,24044.84,23986.28,24029.44,10741.0,0.118,LOW_TOXICITY,0.000174,0.4088,BUY,1,1,0.9852,0.745,0,APPROVED
2026-09-04 06:56:24.040452+05:30,24049.95,24060.58,24029.5,24031.07,17081.0,0.118,LOW_TOXICITY,4.1e-05,0.3885,HOLD,0,0,0.5,0.748,0,APPROVED
2026-09-04 06:57:24.040452+05:30,24039.78,24051.01,24016.68,24031.51,11311.0,0.118,LOW_TOXICITY,5.6e-05,0.3699,HOLD,0,0,0.5,0.749,0,APPROVED
2026-09-04 06:58:24.040452+05:30,24034.32,24047.54,24016.23,24038.24,37993.0,0.1212,LOW_TOXICITY,0.000177,0.354,BUY,1,1,0.9876,0.76,0,APPROVED
2026-09-04 06:59:24.040452+05:30,24055.28,24059.73,24034.57,24035.13,12921.0,0.1212,LOW_TOXICITY,0.000182,0.3412,BUY,-1,-1,0.9905,0.755,0,VETO
2026-09-04 07:00:24.040452+05:30,24016.3,24031.28,23996.38,24020.86,12528.0,0.1212,LOW_TOXICITY,0.000161,0.3317,BUY,-1,-1,0.9928,0.731,0,VETO
2026-09-04 07:01:24.040452+05:30,24018.62,24028.74,23978.67,24006.03,18402.0,0.1212,LOW_TOXICITY,0.000303,0.3233,BUY,-1,-1,0.9928,0.706,0,VETO
2026-09-04 07:02:24.040452+05:30,24005.64,24013.67,24001.68,24006.16,15828.0,0.1212,LOW_TOXICITY,0.000303,0.3117,BUY,1,1,0.9804,0.706,0,APPROVED
2026-09-04 07:03:24.040452+05:30,24000.08,23997.83,23987.15,23991.03,8331.0,0.1212,LOW_TOXICITY,0.000273,0.3055,BUY,-1,-1,0.9928,0.68,0,VETO
2026-09-04 07:04:24.040452+05:30,23966.16,23995.15,23938.54,23968.89,4838.0,0.1212,LOW_TOXICITY,0.000161,0.3052,BUY,-1,-1,0.9662,0.643,0,VETO
2026-09-04 07:05:24.040452+05:30,23965.6,23987.68,23943.79,23973.67,8187.0,0.1212,LOW_TOXICITY,4.1e-05,0.2958,HOLD,0,0,0.5,0.651,0,APPROVED
2026-09-04 07:06:24.040452+05:30,23965.02,23977.37,23946.37,23965.74,12052.0,0.1212,LOW_TOXICITY,-6.7e-05,0.2879,HOLD,0,0,0.5,0.638,0,APPROVED
2026-09-04 07:07:24.040452+05:30,24013.91,24050.7,24004.94,24028.57,33885.0,0.1212,LOW_TOXICITY,0.000123,0.3566,BUY,1,1,0.8962,0.744,0,APPROVED
2026-09-04 07:08:24.040452+05:30,23918.01,23956.88,23803.22,23924.71,26775.0,0.1212,LOW_TOXICITY,-9.1e-05,0.4985,SELL,-1,-1,0.9847,0.569,0,APPROVED
2026-09-04 07:09:24.040452+05:30,23966.47,23983.36,23950.05,23966.15,9239.0,0.1212,LOW_TOXICITY,-0.000168,0.5075,SELL,1,1,0.9089,0.639,0,VETO
2026-09-04 07:10:24.040452+05:30,24004.23,24023.24,23960.39,24009.68,11551.0,0.1212,LOW_TOXICITY,-5.5e-05,0.5099,HOLD,0,0,0.5,0.712,0,APPROVED
2026-09-04 07:11:24.040452+05:30,23939.39,23958.21,23928.51,23945.88,20297.0,0.1153,LOW_TOXICITY,-0.000237,0.5374,SELL,-1,-1,0.9213,0.605,0,APPROVED
2026-09-04 07:12:24.040452+05:30,23924.15,23947.41,23916.39,23936.47,14511.0,0.1153,LOW_TOXICITY,-0.000264,0.5118,SELL,-1,-1,0.9839,0.589,0,APPROVED
2026-09-04 07:13:24.040452+05:30,23932.76,23970.52,23902.8,23925.85,17657.0,0.1153,LOW_TOXICITY,-0.000312,0.4884,SELL,-1,-1,0.9847,0.571,0,APPROVED
2026-09-04 07:14:24.040452+05:30,23883.0,23889.12,23866.42,23881.43,20055.0,0.1153,LOW_TOXICITY,-0.000428,0.492,SELL,-1,-1,0.9847,0.496,0,APPROVED
2026-09-04 07:15:24.040452+05:30,23862.93,23883.26,23845.59,23855.75,19706.0,0.1153,LOW_TOXICITY,-0.00046,0.4774,SELL,-1,-1,0.9847,0.453,0,APPROVED
2026-09-04 07:16:24.040452+05:30,23841.7,23886.56,23814.19,23818.91,25033.0,0.1153,LOW_TOXICITY,-0.000522,0.4739,SELL,-1,-1,0.9847,0.391,0,APPROVED
2026-09-04 07:17:24.040452+05:30,23833.44,23894.86,23744.17,23886.95,11680.0,0.1153,LOW_TOXICITY,-0.000332,0.5185,SELL,1,1,0.9894,0.505,0,VETO
2026-09-04 07:18:24.040452+05:30,23920.23,23925.88,23911.3,23922.75,20475.0,0.1153,LOW_TOXICITY,-0.00019,0.5115,SELL,1,1,0.9894,0.566,0,VETO
2026-09-04 07:19:24.040452+05:30,23974.73,24004.68,23951.99,23980.49,21660.0,0.1153,LOW_TOXICITY,3.2e-05,0.5523,HOLD,0,0,0.5,0.663,0,APPROVED
2026-09-04 07:20:24.040452+05:30,24018.22,24034.71,23983.96,24014.57,10945.0,0.1153,LOW_TOXICITY,0.000114,0.5406,BUY,1,1,0.9018,0.72,0,APPROVED
