timestamp,open,high,low,close,volume,vpin,vpin_regime,garch_mu,garch_vol,garch_signal,svm_pred,xgb_pred,xgb_conf,week_pos,trend_15m,decision
2026-09-18 09:53:00.335874+05:30,23318.5,23318.5,23318.5,23318.5,25000.0,0.192,LOW_TOXICITY,2.5e-05,0.0863,HOLD,0,0,0.5,0.425,0,APPROVED
2026-09-18 09:53:36.630821+05:30,23320.05,23320.05,23320.05,23320.05,25000.0,0.1978,LOW_TOXICITY,6e-06,0.072,HOLD,0,0,0.5,0.428,0,APPROVED
2026-09-18 09:54:08.309865+05:30,23323.6,23323.6,23323.6,23323.6,25000.0,0.1978,LOW_TOXICITY,1.2e-05,0.0739,HOLD,0,0,0.5,0.435,0,APPROVED
2026-09-18 09:55:01.006193+05:30,23325.25,23325.25,23325.25,23325.25,25000.0,0.1978,LOW_TOXICITY,2.3e-05,0.0719,HOLD,0,0,0.5,0.439,0,APPROVED
2026-09-18 09:56:04.289453+05:30,23322.55,23322.55,23322.55,23322.55,25000.0,0.1978,LOW_TOXICITY,5e-06,0.0719,HOLD,0,0,0.5,0.433,0,APPROVED
2026-09-18 09:57:07.544937+05:30,23328.2,23328.2,23328.2,23328.2,25000.0,0.1978,LOW_TOXICITY,5.8e-05,0.0793,HOLD,0,0,0.5,0.445,0,APPROVED
2026-09-18 09:58:00.232959+05:30,23329.45,23329.45,23329.45,23329.45,25000.0,0.1978,LOW_TOXICITY,4.7e-05,0.0745,HOLD,0,0,0.5,0.448,0,APPROVED
2026-09-18 09:59:03.521415+05:30,23326.5,23326.5,23326.5,23326.5,25000.0,0.1978,LOW_TOXICITY,5.2e-05,0.0733,HOLD,0,0,0.5,0.441,0,APPROVED
2026-09-18 10:00:06.762290+05:30,23327.25,23327.25,23327.25,23327.25,25000.0,0.1978,LOW_TOXICITY,4.7e-05,0.0707,HOLD,0,0,0.5,0.443,0,APPROVED
2026-09-18 10:01:09.997281+05:30,23330.85,23330.85,23330.85,23330.85,25000.0,0.1978,LOW_TOXICITY,4.9e-05,0.0732,HOLD,0,0,0.5,0.45,0,APPROVED
2026-09-18 10:02:02.678260+05:30,23328.4,23328.4,23328.4,23328.4,25000.0,0.1978,LOW_TOXICITY,2.2e-05,0.0721,HOLD,0,0,0.5,0.445,0,APPROVED
2026-09-18 10:03:05.952698+05:30,23324.95,23324.95,23324.95,23324.95,25000.0,0.1978,LOW_TOXICITY,3.6e-05,0.0731,HOLD,0,0,0.5,0.438,0,APPROVED
2026-09-18 10:04:09.215413+05:30,23318.1,23318.1,23318.1,23318.1,25000.0,0.1978,LOW_TOXICITY,2.2e-05,0.0829,HOLD,0,0,0.5,0.424,0,APPROVED
2026-09-18 10:05:01.880824+05:30,23320.85,23320.85,23320.85,23320.85,25000.0,0.1978,LOW_TOXICITY,2.2e-05,0.0781,HOLD,0,0,0.5,0.429,0,APPROVED
2026-09-18 10:06:05.073430+05:30,23325.65,23325.65,23325.65,23325.65,25000.0,0.1978,LOW_TOXICITY,2.2e-05,0.0798,HOLD,0,0,0.5,0.44,0,APPROVED
2026-09-18 10:07:08.300934+05:30,23309.65,23309.65,23309.65,23309.65,25000.0,0.1978,LOW_TOXICITY,-3e-05,0.1272,HOLD,0,0,0.5,0.406,0,APPROVED
2026-09-18 10:08:01.959324+05:30,23318.9,23318.9,23318.9,23318.9,25000.0,0.1978,LOW_TOXICITY,-3e-06,0.1196,HOLD,0,0,0.5,0.425,0,APPROVED
2026-09-18 10:09:05.181662+05:30,23327.2,23327.2,23327.2,23327.2,25000.0,0.1978,LOW_TOXICITY,1e-05,0.1136,HOLD,0,0,0.5,0.443,0,APPROVED
2026-09-18 10:10:08.477481+05:30,23327.65,23327.65,23327.65,23327.65,25000.0,0.1978,LOW_TOXICITY,7e-06,0.0943,HOLD,0,0,0.5,0.444,0,APPROVED
2026-09-18 10:11:01.181202+05:30,23327.55,23327.55,23327.55,23327.55,25000.0,0.1978,LOW_TOXICITY,1.4e-05,0.0825,HOLD,0,0,0.5,0.444,0,APPROVED
2026-09-18 10:12:04.377375+05:30,23328.65,23328.65,23328.65,23328.65,25000.0,0.1978,LOW_TOXICITY,1e-06,0.0761,HOLD,0,0,0.5,0.446,0,APPROVED
2026-09-18 10:13:07.558361+05:30,23326.15,23326.15,23326.15,23326.15,25000.0,0.1978,LOW_TOXICITY,-9e-06,0.0738,HOLD,0,0,0.5,0.441,0,APPROVED
2026-09-18 10:14:00.263332+05:30,23328.6,23328.6,23328.6,23328.6,25000.0,0.1978,LOW_TOXICITY,6e-06,0.0729,HOLD,0,0,0.5,0.446,0,APPROVED
2026-09-18 10:15:03.543370+05:30,23328.0,23328.0,23328.0,23328.0,25000.0,0.1978,LOW_TOXICITY,2e-06,0.0704,HOLD,0,0,0.5,0.444,0,APPROVED
2026-09-18 10:16:06.829587+05:30,23326.5,23326.5,23326.5,23326.5,25000.0,0.1978,LOW_TOXICITY,-1.2e-05,0.0697,HOLD,0,0,0.5,0.441,0,APPROVED
2026-09-18 10:17:10.084754+05:30,23323.75,23323.75,23323.75,23323.75,25000.0,0.1978,LOW_TOXICITY,-1.3e-05,0.0708,HOLD,0,0,0.5,0.436,0,APPROVED
2026-09-18 10:18:02.778207+05:30,23325.75,23325.75,23325.75,23325.75,25000.0,0.1978,LOW_TOXICITY,2e-06,0.0707,HOLD,0,0,0.5,0.44,0,APPROVED
2026-09-18 10:19:05.998617+05:30,23323.8,23323.8,23323.8,23323.8,25000.0,0.1978,LOW_TOXICITY,1.6e-05,0.0701,HOLD,0,0,0.5,0.436,0,APPROVED
2026-09-18 10:20:09.302858+05:30,23320.1,23320.1,23320.1,23320.1,25000.0,0.1978,LOW_TOXICITY,-2e-06,0.0728,HOLD,0,0,0.5,0.428,0,APPROVED
2026-09-18 10:21:01.988929+05:30,23323.15,23323.15,23323.15,23323.15,25000.0,0.1978,LOW_TOXICITY,-7e-06,0.0732,HOLD,0,0,0.5,0.434,0,APPROVED
2026-09-18 10:22:05.230586+05:30,23321.7,23321.7,23321.7,23321.7,25000.0,0.1978,LOW_TOXICITY,3.4e-05,0.071,HOLD,0,0,0.5,0.431,0,APPROVED
2026-09-18 10:23:09.527732+05:30,23319.0,23319.0,23319.0,23319.0,25000.0,0.1978,LOW_TOXICITY,0.0,0.0714,HOLD,0,0,0.5,0.426,0,APPROVED
2026-09-18 10:24:13.631081+05:30,23313.4,23313.4,23313.4,23313.4,25000.0,0.1875,LOW_TOXICITY,-4.2e-05,0.0696,HOLD,0,0,0.5,0.414,0,APPROVED
2026-09-18 10:25:06.238607+05:30,23306.7,23306.7,23306.7,23306.7,25000.0,0.1875,LOW_TOXICITY,-6.2e-05,0.0809,HOLD,0,0,0.5,0.4,0,APPROVED
2026-09-18 10:26:09.363250+05:30,23308.6,23308.6,23308.6,23308.6,25000.0,0.1875,LOW_TOXICITY,-4.9e-05,0.0758,HOLD,0,0,0.5,0.404,0,APPROVED
2026-09-18 10:27:01.945442+05:30,23305.6,23305.6,23305.6,23305.6,25000.0,0.1875,LOW_TOXICITY,-6.8e-05,0.0742,HOLD,0,0,0.5,0.397,0,APPROVED
2026-09-18 10:28:05.020477+05:30,23307.65,23307.65,23307.65,23307.65,25000.0,0.1875,LOW_TOXICITY,-5.7e-05,0.0723,HOLD,0,0,0.5,0.402,0,APPROVED
2026-09-18 10:29:08.129840+05:30,23312.7,23312.7,23312.7,23312.7,25000.0,0.1875,LOW_TOXICITY,-4.1e-05,0.0774,HOLD,0,0,0.5,0.412,0,APPROVED
2026-09-18 10:30:00.837296+05:30,23312.9,23312.9,23312.9,23312.9,25000.0,0.1875,LOW_TOXICITY,-3e-05,0.0726,HOLD,0,0,0.5,0.413,0,APPROVED
2026-09-18 10:31:03.946358+05:30,23315.45,23315.45,23315.45,23315.45,25000.0,0.1875,LOW_TOXICITY,-2.9e-05,0.072,HOLD,0,0,0.5,0.418,0,APPROVED
2026-09-18 10:32:07.042141+05:30,23306.45,23306.45,23306.45,23306.45,25000.0,0.1875,LOW_TOXICITY,-4.8e-05,0.0906,HOLD,0,0,0.5,0.399,0,APPROVED
2026-09-18 10:33:10.103067+05:30,23302.85,23302.85,23302.85,23302.85,25000.0,0.1875,LOW_TOXICITY,-4.8e-05,0.0833,HOLD,0,0,0.5,0.392,0,APPROVED
2026-09-18 10:34:02.749731+05:30,23300.25,23300.25,23300.25,23300.25,25000.0,0.1875,LOW_TOXICITY,-6.3e-05,0.0776,HOLD,0,0,0.5,0.386,0,APPROVED
2026-09-18 10:35:05.982384+05:30,23305.15,23305.15,23305.15,23305.15,25000.0,0.1875,LOW_TOXICITY,-4.8e-05,0.0797,HOLD,0,0,0.5,0.397,0,APPROVED
2026-09-18 10:36:09.112785+05:30,23302.95,23302.95,23302.95,23302.95,25000.0,0.1875,LOW_TOXICITY,-4.7e-05,0.0751,HOLD,0,0,0.5,0.392,0,APPROVED
2026-09-18 10:37:01.854388+05:30,23300.95,23300.95,23300.95,23300.95,25000.0,0.1875,LOW_TOXICITY,-4.1e-05,0.0723,HOLD,0,0,0.5,0.388,0,APPROVED
2026-09-18 10:38:05.019521+05:30,23308.0,23308.0,23308.0,23308.0,25000.0,0.1875,LOW_TOXICITY,-1.9e-05,0.0841,HOLD,0,0,0.5,0.403,0,APPROVED
2026-09-18 10:39:09.746874+05:30,23306.4,23306.4,23306.4,23306.4,25000.0,0.1875,LOW_TOXICITY,-2e-05,0.0771,HOLD,0,0,0.5,0.399,0,APPROVED
2026-09-18 10:40:02.419068+05:30,23302.75,23302.75,23302.75,23302.75,25000.0,0.1875,LOW_TOXICITY,-1.1e-05,0.0761,HOLD,0,0,0.5,0.392,0,APPROVED
2026-09-18 10:41:05.569399+05:30,23295.65,23295.65,23295.65,23295.65,25000.0,0.1875,LOW_TOXICITY,-3.7e-05,0.0851,HOLD,0,0,0.5,0.377,0,APPROVED
2026-09-18 10:42:08.679783+05:30,23303.75,23303.75,23303.75,23303.75,25000.0,0.1875,LOW_TOXICITY,-5e-06,0.0938,HOLD,0,0,0.5,0.394,0,APPROVED
2026-09-18 10:43:01.272089+05:30,23302.45,23302.45,23302.45,23302.45,25000.0,0.1875,LOW_TOXICITY,-1.5e-05,0.0825,HOLD,0,0,0.5,0.391,0,APPROVED
2026-09-18 10:44:04.358749+05:30,23303.7,23303.7,23303.7,23303.7,25000.0,0.1875,LOW_TOXICITY,-2.6e-05,0.0761,HOLD,0,0,0.5,0.393,0,APPROVED
2026-09-18 10:45:07.418607+05:30,23305.25,23305.25,23305.25,23305.25,25000.0,0.1875,LOW_TOXICITY,-2.2e-05,0.0727,HOLD,0,0,0.5,0.397,0,APPROVED
2026-09-18 10:46:10.491009+05:30,23306.8,23306.8,23306.8,23306.8,25000.0,0.1875,LOW_TOXICITY,-2.5e-05,0.0709,HOLD,0,0,0.5,0.4,0,APPROVED
2026-09-18 10:47:03.090892+05:30,23304.0,23304.0,23304.0,23304.0,25000.0,0.1875,LOW_TOXICITY,-7e-06,0.0713,HOLD,0,0,0.5,0.394,0,APPROVED
2026-09-18 10:48:06.262328+05:30,23303.9,23303.9,23303.9,23303.9,25000.0,0.1875,LOW_TOXICITY,3e-06,0.0693,HOLD,0,0,0.5,0.394,0,APPROVED
2026-09-18 10:49:09.366908+05:30,23302.9,23302.9,23302.9,23302.9,25000.0,0.1875,LOW_TOXICITY,8e-06,0.068,HOLD,0,0,0.5,0.392,0,APPROVED
2026-09-18 10:50:02.010045+05:30,23302.65,23302.65,23302.65,23302.65,25000.0,0.1875,LOW_TOXICITY,-7e-06,0.0673,HOLD,0,0,0.5,0.391,0,APPROVED
2026-09-18 10:51:05.096642+05:30,23305.2,23305.2,23305.2,23305.2,25000.0,0.1875,LOW_TOXICITY,6e-06,0.0692,HOLD,0,0,0.5,0.397,0,APPROVED
2026-09-18 10:52:08.437339+05:30,23312.05,23312.05,23312.05,23312.05,25000.0,0.1875,LOW_TOXICITY,3.2e-05,0.0819,HOLD,0,0,0.5,0.411,0,APPROVED
2026-09-18 10:53:01.122217+05:30,23309.55,23309.55,23309.55,23309.55,25000.0,0.1875,LOW_TOXICITY,4e-06,0.0766,HOLD,0,0,0.5,0.406,0,APPROVED
2026-09-18 10:54:04.993171+05:30,23308.35,23308.35,23308.35,23308.35,25000.0,0.1875,LOW_TOXICITY,6e-06,0.0723,HOLD,0,0,0.5,0.403,0,APPROVED
2026-09-18 10:55:08.050315+05:30,23308.1,23308.1,23308.1,23308.1,25000.0,0.1875,LOW_TOXICITY,1.5e-05,0.0697,HOLD,0,0,0.5,0.403,0,APPROVED
2026-09-18 10:57:43.202323+05:30,23311.3,23311.3,23311.3,23311.3,25000.0,0.1888,LOW_TOXICITY,1.7e-05,0.0677,HOLD,0,0,0.5,0.409,1,APPROVED
2026-09-18 10:58:04.247079+05:30,23310.35,23310.35,23310.35,23310.35,25000.0,0.1888,LOW_TOXICITY,1.5e-05,0.0673,HOLD,0,0,0.5,0.407,1,APPROVED
2026-09-18 10:59:07.370417+05:30,23305.85,23305.85,23305.85,23305.85,25000.0,0.1888,LOW_TOXICITY,-1e-06,0.0723,HOLD,0,0,0.5,0.398,1,APPROVED
2026-09-18 11:00:00.030550+05:30,23309.8,23309.8,23309.8,23309.8,25000.0,0.1888,LOW_TOXICITY,1.3e-05,0.0743,HOLD,0,0,0.5,0.406,1,APPROVED
2026-09-18 11:01:03.124587+05:30,23312.75,23312.75,23312.75,23312.75,25000.0,0.1888,LOW_TOXICITY,2.9e-05,0.0732,HOLD,0,0,0.5,0.412,1,APPROVED
2026-09-18 11:02:06.221428+05:30,23301.7,23301.7,23301.7,23301.7,25000.0,0.1888,LOW_TOXICITY,-1e-06,0.1003,HOLD,0,0,0.5,0.389,1,APPROVED
2026-09-18 11:03:09.448099+05:30,23308.05,23308.05,23308.05,23308.05,25000.0,0.1888,LOW_TOXICITY,1.7e-05,0.0957,HOLD,0,0,0.5,0.403,1,APPROVED
2026-09-18 11:04:02.023001+05:30,23307.35,23307.35,23307.35,23307.35,25000.0,0.1888,LOW_TOXICITY,1.1e-05,0.083,HOLD,0,0,0.5,0.401,1,APPROVED
2026-09-18 11:05:05.162444+05:30,23298.5,23298.5,23298.5,23298.5,25000.0,0.1888,LOW_TOXICITY,-3.4e-05,0.0949,HOLD,0,0,0.5,0.383,1,APPROVED
2026-09-18 11:06:08.271971+05:30,23292.8,23292.8,23292.8,23292.8,25000.0,0.1888,LOW_TOXICITY,-4.8e-05,0.0903,HOLD,0,0,0.5,0.371,1,APPROVED
2026-09-18 11:07:00.812455+05:30,23297.95,23297.95,23297.95,23297.95,25000.0,0.1888,LOW_TOXICITY,-3e-05,0.0868,HOLD,0,0,0.5,0.381,1,APPROVED
2026-09-18 11:08:04.025148+05:30,23301.8,23301.8,23301.8,23301.8,25000.0,0.1888,LOW_TOXICITY,-2.1e-05,0.0818,HOLD,0,0,0.5,0.39,1,APPROVED
2026-09-18 11:09:07.203680+05:30,23300.85,23300.85,23300.85,23300.85,25000.0,0.1888,LOW_TOXICITY,-3.3e-05,0.0749,HOLD,0,0,0.5,0.388,1,APPROVED
2026-09-18 11:10:10.511231+05:30,23304.35,23304.35,23304.35,23304.35,25000.0,0.1888,LOW_TOXICITY,-1.7e-05,0.0745,HOLD,0,0,0.5,0.395,1,APPROVED
2026-09-18 11:11:03.193961+05:30,23303.8,23303.8,23303.8,23303.8,25000.0,0.1888,LOW_TOXICITY,-2.1e-05,0.0706,HOLD,0,0,0.5,0.394,1,APPROVED
2026-09-18 11:12:07.263311+05:30,23306.35,23306.35,23306.35,23306.35,25000.0,0.1888,LOW_TOXICITY,-1.4e-05,0.0705,HOLD,0,0,0.5,0.399,1,APPROVED
2026-09-18 11:13:10.526224+05:30,23301.1,23301.1,23301.1,23301.1,25000.0,0.1888,LOW_TOXICITY,-2.6e-05,0.0763,HOLD,0,0,0.5,0.388,1,APPROVED
2026-09-18 11:14:03.163895+05:30,23303.05,23303.05,23303.05,23303.05,25000.0,0.1888,LOW_TOXICITY,-8e-06,0.0728,HOLD,0,0,0.5,0.392,1,APPROVED
2026-09-18 11:15:06.495123+05:30,23304.75,23304.75,23304.75,23304.75,25000.0,0.1888,LOW_TOXICITY,-1.4e-05,0.0705,HOLD,0,0,0.5,0.396,1,APPROVED
2026-09-18 11:16:09.625515+05:30,23303.65,23303.65,23303.65,23303.65,25000.0,0.1888,LOW_TOXICITY,-2.6e-05,0.0687,HOLD,0,0,0.5,0.393,1,APPROVED
2026-09-18 11:17:02.181341+05:30,23301.05,23301.05,23301.05,23301.05,25000.0,0.1888,LOW_TOXICITY,-2e-06,0.0693,HOLD,0,0,0.5,0.388,1,APPROVED
2026-09-18 11:18:05.255613+05:30,23296.25,23296.25,23296.25,23296.25,25000.0,0.1888,LOW_TOXICITY,-3.4e-05,0.0744,HOLD,0,0,0.5,0.378,1,APPROVED
2026-09-18 11:19:08.373047+05:30,23293.3,23293.3,23293.3,23293.3,25000.0,0.1888,LOW_TOXICITY,-4e-05,0.0728,HOLD,0,0,0.5,0.372,1,APPROVED
2026-09-18 11:20:01.043001+05:30,23296.0,23296.0,23296.0,23296.0,25000.0,0.1888,LOW_TOXICITY,-7e-06,0.0719,HOLD,0,0,0.5,0.377,1,APPROVED
