timestamp,open,high,low,close,volume,vpin,vpin_regime,garch_mu,garch_vol,garch_signal,svm_pred,xgb_pred,xgb_conf,week_pos,trend_15m,decision
2026-09-01 17:11:22.424365+05:30,24514.91,24532.31,24486.87,24519.11,13878.0,0.1648,LOW_TOXICITY,-0.000366,0.2879,SELL,1,1,0.5632,0.779,0,VETO
2026-09-01 17:12:22.424365+05:30,24530.04,24543.27,24512.27,24528.36,21296.0,0.1648,LOW_TOXICITY,-0.000332,0.2879,SELL,1,-1,0.7169,0.791,0,VETO
2026-09-01 17:13:22.424365+05:30,24556.31,24593.97,24528.98,24569.47,27976.0,0.1648,LOW_TOXICITY,-0.000165,0.2879,SELL,1,-1,0.7405,0.844,0,VETO
2026-09-01 17:14:22.424365+05:30,24566.69,24596.85,24544.48,24592.29,33302.0,0.1648,LOW_TOXICITY,-8.4e-05,0.2879,HOLD,0,0,0.5,0.874,0,APPROVED
2026-09-01 17:15:22.424365+05:30,24581.34,24593.91,24574.34,24589.35,11451.0,0.1648,LOW_TOXICITY,-0.000127,0.2879,HOLD,0,0,0.5,0.87,0,APPROVED
2026-09-01 17:16:22.424365+05:30,24585.62,24599.84,24578.02,24590.06,13217.0,0.1648,LOW_TOXICITY,-9e-05,0.2879,HOLD,0,0,0.5,0.871,0,APPROVED
2026-09-01 17:17:22.424365+05:30,24573.39,24615.46,24526.3,24566.1,14280.0,0.1648,LOW_TOXICITY,-0.000101,0.2879,HOLD,0,0,0.5,0.84,0,APPROVED
2026-09-01 17:18:22.424365+05:30,24555.18,24569.53,24552.63,24566.76,11762.0,0.1648,LOW_TOXICITY,-0.000122,0.2879,HOLD,0,0,0.5,0.841,0,APPROVED
2026-09-01 17:19:22.424365+05:30,24577.06,24597.15,24549.51,24558.71,10664.0,0.1648,LOW_TOXICITY,-0.000164,0.2879,SELL,1,-1,0.7288,0.83,0,VETO
2026-09-01 17:20:22.424365+05:30,24564.71,24605.4,24540.89,24569.14,15264.0,0.1648,LOW_TOXICITY,-0.000104,0.2879,HOLD,0,0,0.5,0.844,0,APPROVED
2026-09-01 17:21:22.424365+05:30,24535.16,24569.27,24506.35,24545.14,24029.0,0.1605,LOW_TOXICITY,-0.000138,0.2836,HOLD,0,0,0.5,0.813,0,APPROVED
2026-09-01 17:22:22.424365+05:30,24564.23,24561.57,24556.71,24560.68,19098.0,0.1605,LOW_TOXICITY,-0.000118,0.2836,HOLD,0,0,0.5,0.833,0,APPROVED
2026-09-01 17:23:22.424365+05:30,24625.4,24677.69,24542.56,24607.92,10710.0,0.1605,LOW_TOXICITY,0.000107,0.2836,HOLD,0,0,0.5,0.894,0,APPROVED
2026-09-01 17:24:22.424365+05:30,24605.88,24614.63,24594.13,24605.51,10196.0,0.1605,LOW_TOXICITY,0.000181,0.2836,BUY,1,-1,0.6523,0.891,0,VETO
2026-09-01 17:25:22.424365+05:30,24633.32,24634.6,24618.53,24619.12,18017.0,0.1605,LOW_TOXICITY,0.00026,0.2836,BUY,1,-1,0.764,0.909,0,VETO
2026-09-01 17:26:22.424365+05:30,24622.54,24652.1,24625.78,24643.56,24905.0,0.1605,LOW_TOXICITY,0.000338,0.2836,BUY,1,1,0.6886,0.94,0,APPROVED
2026-09-01 17:27:22.424365+05:30,24640.31,24670.97,24622.54,24630.89,7173.0,0.1605,LOW_TOXICITY,0.000278,0.2836,BUY,1,1,0.596,0.924,0,APPROVED
2026-09-01 17:28:22.424365+05:30,24650.36,24667.12,24629.6,24640.38,13301.0,0.1605,LOW_TOXICITY,0.000192,0.2836,BUY,1,1,0.5726,0.936,0,APPROVED
2026-09-01 17:29:22.424365+05:30,24639.36,24653.13,24640.37,24642.14,22064.0,0.1605,LOW_TOXICITY,0.000135,0.2836,HOLD,0,0,0.5,0.939,0,APPROVED
2026-09-01 17:30:22.424365+05:30,24632.64,24658.73,24611.49,24647.35,28592.0,0.1605,LOW_TOXICITY,0.000157,0.2836,BUY,1,-1,0.5296,0.945,0,APPROVED
2026-09-01 17:31:22.424365+05:30,24623.55,24641.6,24610.1,24619.26,12024.0,0.1605,LOW_TOXICITY,7.9e-05,0.2798,HOLD,0,0,0.5,0.909,0,APPROVED
2026-09-01 17:32:22.424365+05:30,24643.35,24669.19,24612.54,24621.34,22457.0,0.1605,LOW_TOXICITY,0.00015,0.2798,HOLD,0,0,0.5,0.912,0,APPROVED
